target_pheno_group	phenotype	var.label	name_fixEffect_pThre	sex.group	ai_fix_eff_esti	ai_pvalue2sided	ai_R2	ai_SE	cpd_fix_eff_esti	cpd_pvalue2sided	cpd_R2	cpd_SE	dpw_fix_eff_esti	dpw_pvalue2sided	dpw_R2	dpw_SE	sc_fix_eff_esti	sc_pvalue2sided	sc_R2	sc_SE	si_fix_eff_esti	si_pvalue2sided	si_R2	si_SE	signi.thres.T4
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S1	males	0.0894802	0.734838266885573	0	0.263696	-0.416641	0.131062170065652	0	0.274416	0.0841914	0.734960519347597	0	0.248229	-0.169986	0.492370869850273	0	0.246986	-0.256954	0.323965795086601	0	0.25965	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S2	allSexes	0.0134922	0.945213759858202	1.80251269150978e-05	0.196144	0.0213778	0.919847568994983	4.39526163152187e-05	0.212235	0.170319	0.410163390935415	0.00285007846583297	0.206451	0.027944	0.900408668443129	7.66173464037274e-05	0.223067	-0.3115	0.141239765411788	0.0100735072761136	0.211066	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S2	females	0.324592	0.311560059485648	0	0.318934	0.560678	0.135713917004002	0	0.372398	0.167642	0.645709628399882	0	0.363413	0.317706	0.485012422830693	0	0.453094	-0.424448	0.268292894536634	0	0.381024	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S2	males	-0.199478	0.446409232243646	0	0.261289	-0.271865	0.31410707585393	0	0.269159	0.171813	0.52249652359753	0	0.268032	-0.133523	0.617596890951226	0	0.266882	-0.273016	0.317576597096031	0	0.27225	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S3	allSexes	-0.0443332	0.829261212982948	0.000196310271676953	0.205366	-0.0889263	0.675701790861157	0.000762054835939031	0.212323	0.414608	0.0439917798018759	0.0168858548587518	0.204809	-0.0381003	0.863431222716905	0.000139388220456624	0.221276	-0.154682	0.484385364410921	0.0024235200759908	0.220878	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S3	females	0.638259	0.0784288443559925	0	0.358499	0.547069	0.151618348612335	0	0.378266	0.433984	0.219197968338747	0	0.350726	0.678333	0.12268808543139	0	0.435276	-0.00290164	0.994342559459028	0	0.408075	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S3	males	-0.388537	0.130041089891324	0	0.255222	-0.493244	0.0634796145182632	0	0.263801	0.471686	0.0745585710759103	0	0.262666	-0.363817	0.183197212682986	0	0.272075	-0.165689	0.55545160041992	0	0.280379	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S4	allSexes	0.112749	0.62092013151108	0.00118595310034047	0.227702	-0.0069752	0.974885970418714	4.76604563018153e-06	0.221348	0.582805	0.00510684686423558	0.0337486634447439	0.206297	0.22182	0.296551358617807	0.00434333350705622	0.212058	-0.194377	0.427682803077436	0.00362488061806627	0.244668	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S4	females	0.647647	0.109821846635426	0	0.400987	0.238656	0.569091281556445	0	0.417585	0.634781	0.0711111623026124	0	0.347519	0.484475	0.221851102734165	0	0.393807	-0.314008	0.473082509430798	0	0.435797	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S4	males	-0.221742	0.445514685485884	0	0.28988	-0.239983	0.382682232876802	0	0.274093	0.58543	0.0279796747966502	0	0.263794	0.0611572	0.827076720393982	0	0.279465	-0.138544	0.664968600250383	0	0.319279	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S5	allSexes	0.223765	0.365670544395752	0.00462795561986701	0.246912	0.146782	0.506305269130928	0.00210835782556887	0.22054	0.267136	0.189650828601057	0.00691211439256668	0.203118	0.246843	0.266812629005712	0.00514606672044247	0.2218	-0.103485	0.650082898710472	0.00104298057517075	0.227844	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S5	females	0.963348	0.0262606656190651	0	0.426258	0.19838	0.623728385556941	0	0.402976	0.0549922	0.870552031253746	0	0.336492	0.767532	0.0589861474533698	0	0.401256	-0.332416	0.429508405595865	0	0.418843	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S5	males	-0.223343	0.47007908623983	0	0.3084	-0.0115761	0.966669327225231	0	0.276568	0.452786	0.0957954714237062	0	0.270126	-0.0658004	0.823772172465585	0	0.294952	-0.0113439	0.968073142771042	0	0.282944	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S6	allSexes	0.179106	0.465189728572268	0.00294032648391372	0.244866	0.192114	0.379647966175496	0.00361481048697432	0.218287	0.249118	0.225265462417058	0.00620433717456373	0.204928	0.30811	0.187102794811475	0.00782351575964678	0.232921	0.0440243	0.853319208495453	0.000187673893881111	0.237872	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S6	females	0.715015	0.0683011176210993	0	0.387453	0.260484	0.502673419038994	0	0.387033	0.039426	0.905685226338275	0	0.331811	0.806379	0.0529190130930956	0	0.411055	-0.404599	0.338852422696546	0	0.420753	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S6	males	-0.237745	0.45944408295034	0	0.320546	0.0582544	0.836447595951268	0	0.281693	0.454643	0.0967740965729314	0	0.27204	-0.0254963	0.935745955109822	0	0.315728	0.204672	0.495984379748831	0	0.299887	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S7	allSexes	0.0582952	0.810301949741297	0.000307114266307044	0.242604	0.124066	0.571789214344352	0.00149503120584724	0.219135	0.136097	0.493295916422033	0.00187770698951295	0.198369	0.277234	0.248044303620183	0.00642048009814925	0.239448	0.152951	0.525912889698517	0.0022828007974733	0.240813	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S7	females	0.439722	0.281290755839908	0	0.405646	0.100469	0.801020023761474	0	0.397454	-0.131982	0.68733117912945	0	0.326853	0.777094	0.0532320405991879	0	0.39666	-0.191321	0.662568430412611	0	0.436973	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S7	males	-0.138555	0.652281396668565	0	0.306873	0.0124252	0.964835023763073	0	0.28136	0.403819	0.126283911956925	0	0.262641	-0.14833	0.652125448163545	0	0.328365	0.273756	0.362426423230984	0	0.29966	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S8	allSexes	0.0866544	0.719599700926385	0.000677445016803884	0.24111	0.118996	0.587235746787209	0.00138883076770134	0.218925	0.126988	0.527423140393706	0.00162405139297237	0.200668	0.308697	0.198910474005406	0.00793841759890144	0.23966	0.152714	0.526193323868331	0.0022593555733432	0.240603	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S8	females	0.419054	0.303837231416371	0	0.40519	0.0514989	0.897864394633177	0	0.400064	-0.149883	0.649150780068546	0	0.328339	0.842542	0.036209573133785	0	0.396167	-0.152926	0.723765935069502	0	0.431325	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_abuse_onset	Age at onset of cannabis abuse	S8	males	-0.094893	0.755584618891113	0	0.304283	0.0511112	0.855709283427255	0	0.280593	0.407632	0.129520167657477	0	0.267399	-0.125014	0.70388796252936	0	0.328286	0.272095	0.367990760139248	0	0.301328	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S1	allSexes	-0.00608721	0.25660835811199	0.0006291837235829	0.00536448	0.0111569	0.0439882303466007	0.00198839862169649	0.00553608	-0.00596229	0.28342016927076	0.000583168475346414	0.00555708	0.00269551	0.617984104405386	0.000123520931361663	0.00540424	0.00194062	0.719733859125399	6.3850301593112e-05	0.00540776	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S1	females	-0.0024748	0.676377743403509	0	0.00592764	0.00704796	0.252884319640007	0	0.00616156	-0.0118212	0.0470742778205619	0	0.00594793	0.00452678	0.455615179946852	0	0.00606562	0.00166788	0.776400244475325	0	0.00587137	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S1	males	-0.00853682	0.375649366079601	0	0.00963132	0.0146251	0.133058133095327	0	0.0097277	0.00149018	0.884411233050398	0	0.0102475	-0.000207282	0.982339471522894	0	0.00936154	0.007349	0.451081352877843	0	0.00974763	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S2	allSexes	0.00842262	0.121964298907766	0.0011695742983529	0.00544396	0.0102382	0.0637272513239037	0.00167852008172904	0.00551932	-0.00755225	0.171567733370266	0.000933047913848099	0.00552223	-0.000329534	0.952389897617935	1.77407114385335e-06	0.00551869	0.00462869	0.388035343507179	0.000370340666867309	0.00536132	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S2	females	-0.00184202	0.755552731063378	0	0.00591549	0.00244414	0.691984715989973	0	0.00616821	-0.00642574	0.281562557075409	0	0.00596497	0.00631711	0.298344974116456	0	0.00607187	0.00915525	0.116307210798108	0	0.00582591	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S2	males	0.0204159	0.040461818381796	0	0.00995009	0.0175649	0.068532668621404	0	0.00963212	-0.00983277	0.327812416796178	0	0.0100433	-0.00970842	0.320661432731746	0	0.00977073	0.00369546	0.701357016551508	0	0.00963348	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S3	allSexes	-0.00470719	0.386344750306074	0.000368492736339185	0.00543286	0.00290114	0.600655272032214	0.000135046633589069	0.00554149	-0.00432924	0.432486956161444	0.00030654316163036	0.00551439	-0.00433135	0.437736841185974	0.000299941425691308	0.00558052	0.00503617	0.353341635181547	0.000427748443862277	0.00542507	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S3	females	-0.00265717	0.6553071505706	0	0.0059511	-0.00161932	0.790686784520971	0	0.00609979	2.23377e-05	0.997090425757421	0	0.00612446	-0.00524139	0.388565087256746	0	0.00607697	0.0113681	0.0533525988290119	0	0.00587879	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S3	males	-0.00952092	0.328668076333759	0	0.009742	0.00950371	0.336207887821835	0	0.00987731	-0.00796875	0.410968941360407	0	0.0096878	-0.00190903	0.850184960404444	0	0.0101042	0.00160112	0.868817013739952	0	0.00969164	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S4	allSexes	-0.0120814	0.0325432933841128	0.00226723874784428	0.00564825	-0.00132597	0.810126207493586	2.86769443829005e-05	0.00551819	0.00596687	0.273882007286308	0.000589011538877147	0.00545205	-0.00143379	0.807363748271893	3.02143656988164e-05	0.00587965	0.0110551	0.046978903170589	0.00195231512875598	0.00556216	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S4	females	-0.0041468	0.490697409418299	0	0.00601519	-0.00426673	0.473579762889235	0	0.00595191	0.00495512	0.414300973219832	0	0.00606799	-0.000576097	0.928777947594324	0	0.0064441	0.0143842	0.0159097878743196	0	0.00595861	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S4	males	-0.0235091	0.0264551447412548	0	0.0105756	0.00437732	0.664331769265774	0	0.0100842	0.00823617	0.387021292063241	0	0.00951682	-8.7544e-05	0.993289126454893	0	0.0104056	0.011976	0.240344771466075	0	0.0101935	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S5	allSexes	-0.00935091	0.101290725069636	0.00134565346816749	0.00570427	5.28848e-05	0.992373823789605	4.55702133326521e-08	0.00553236	-0.00141481	0.797470959817209	3.22821857329489e-05	0.00551258	0.000689099	0.909768977068165	6.67755741586493e-06	0.0060798	0.0133096	0.0161745675019109	0.00287257932287956	0.00553018	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S5	females	-0.00506526	0.397975380666519	0	0.00599077	-0.00582452	0.333262782262653	0	0.00601763	-0.0019846	0.745367741777294	0	0.00610985	-0.00144205	0.832300916979541	0	0.00680879	0.0163482	0.00667521630900449	0	0.00601739	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S5	males	-0.0171011	0.117665889374046	0	0.0109197	0.00725872	0.466080956828234	0	0.00995482	0.000529791	0.956751578311247	0	0.00976666	0.00337544	0.745554219130233	0	0.0103987	0.0134535	0.175007720425752	0	0.00991189	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S6	allSexes	-0.00773595	0.178430739281436	0.000913320498439025	0.00574731	-0.000695454	0.900211094363235	7.88723778261229e-06	0.00554551	0.000121901	0.982124974517631	2.47354788248024e-07	0.00544023	0.00134597	0.827635936378038	2.4858890697896e-05	0.006181	0.0138876	0.0123009750359802	0.00310952430306461	0.00554315	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S6	females	-0.00315832	0.600400800314473	0	0.00602793	-0.00895435	0.138308948514859	0	0.00603802	-0.000384997	0.948907608743069	0	0.00600708	-0.00322556	0.638526491021805	0	0.00686485	0.0170494	0.00470523218726428	0	0.00602185	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S6	males	-0.0160279	0.144640900244129	0	0.0109785	0.00882022	0.376152861208615	0	0.00996156	0.00137589	0.886869040078276	0	0.00966856	0.006354	0.550035387239926	0	0.0106268	0.0134184	0.176722480168525	0	0.00992538	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S7	allSexes	-0.00820875	0.159891534571346	0.00101393255448415	0.00583883	-0.00295526	0.596387993147934	0.000141239671544097	0.00557938	0.000716903	0.894074318155038	8.67505276447824e-06	0.00538356	-0.00485761	0.434206199104948	0.000328201393393025	0.00621058	0.0121941	0.0273573401546853	0.00241592523015516	0.00552323	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S7	females	-0.00306807	0.616211222969029	0	0.0061197	-0.0108822	0.0746769875337306	0	0.0061005	-0.000519006	0.930224889086215	0	0.0059262	-0.0100283	0.143171163285863	0	0.00684556	0.0165474	0.0055690337377489	0	0.00595961	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S7	males	-0.0175209	0.117549303370781	0	0.0111842	0.00733892	0.461388028693055	0	0.00995966	0.00259462	0.786629878577599	0	0.0095825	0.00166265	0.875976230307466	0	0.0106502	0.0112213	0.260959415830893	0	0.00997625	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_DSM4cannabisDepend_ori	Cannabis dependence	S8	allSexes	-0.0082333	0.159733111704564	0.0010182661451255	0.00585407	-0.00308133	0.579213133115666	0.000155053523038474	0.00555582	0.000939142	0.861994175479112	1.47896378343553e-05	0.00540185	-0.00460414	0.45957428096595	0.000294026704288568	0.00622457	0.0119194	0.0318619424962926	0.00229169216016799	0.00555051	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S8	females	-0.00379583	0.536354999773208	0	0.00613723	-0.0108498	0.0752381980461532	0	0.00609409	-7.42398e-05	0.989977240862517	0	0.00590878	-0.00950554	0.165654995217499	0	0.00685306	0.0160315	0.00753213683774635	0	0.00598999	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_DSM4cannabisDepend_ori	Cannabis dependence	S8	males	-0.0162175	0.147749496118326	0	0.0111944	0.00677409	0.493136162108289	0	0.00988058	0.00213999	0.825634676229225	0	0.00971112	0.00143192	0.893477043248659	0	0.0106906	0.0111524	0.266538922157123	0	0.0100316	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S1	allSexes	-0.204856	0.412963938693953	0.004892342519637	0.249439	0.285185	0.305160120179723	0.00891965996049413	0.27704	-0.0340994	0.869671284129641	0.000130960368947562	0.207426	-0.557761	0.0324633653089782	0.0363106078287685	0.258068	-0.145381	0.574322665828246	0.00246023061565595	0.258185	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S1	females	-0.449023	0.307281528252537	0	0.434822	0.753784	0.100057996227318	0	0.448913	0.540548	0.0953822923142588	0	0.317326	-1.11941	0.0357568641323524	0	0.51713	0.45031	0.342158811062652	0	0.469047	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S1	males	0.224017	0.48287778761693	0	0.31767	0.0481787	0.892026296610774	0	0.353729	-0.351377	0.212276510517739	0	0.279303	-0.445207	0.142070670379851	0	0.300059	-0.292554	0.355518764230025	0	0.314682	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S2	allSexes	0.167022	0.50023700544656	0.00315761610914407	0.247087	0.275551	0.304599867395543	0.0083476046836528	0.26737	0.0126121	0.959532819898877	1.78650653617158e-05	0.248096	-0.366607	0.185690944289612	0.0150747683103087	0.275579	-0.366391	0.18462187108317	0.0159313792207364	0.274743	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S2	females	0.508302	0.183663800475896	0	0.376429	0.649669	0.129764631714465	0	0.420964	0.505944	0.249997847125753	0	0.434138	-0.34687	0.515680212260149	0	0.529418	0.161373	0.719793770059991	0	0.447025	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S2	males	-0.073127	0.824330973168603	0	0.328283	0.050723	0.883923727745296	0	0.346244	-0.198537	0.536925250333919	0	0.320054	-0.445375	0.174978369838819	0	0.325247	-0.609266	0.102913333951903	0	0.369021	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S3	allSexes	-0.148646	0.564450139855356	0.00252284457987547	0.257311	0.171113	0.530080972693131	0.00322545485410039	0.27181	0.239453	0.335904351510798	0.00643854062446065	0.247936	-0.328844	0.215254045723266	0.0118699340529569	0.264093	-0.186932	0.493451714837748	0.00404607145158418	0.272208	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S3	females	0.160335	0.66818703557195	0	0.371602	0.428645	0.365804013124095	0	0.46919	0.215045	0.622328836756755	0	0.433584	0.183589	0.718268897043112	0	0.505688	0.152817	0.743646718833671	0	0.464423	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S3	males	-0.466124	0.200732359797498	0	0.361108	-0.226462	0.503929900936377	0	0.33722	0.268379	0.404215091989505	0	0.319934	-0.775399	0.016696568618787	0	0.316727	-0.410013	0.25546684670919	0	0.357799	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S4	allSexes	0.00532395	0.985084922038243	3.02279873848965e-06	0.284254	-0.195872	0.522022348421889	0.0042962422423691	0.305129	0.342922	0.211354298027716	0.0133567228528991	0.273049	0.130427	0.612453815129914	0.00171654805138492	0.256861	-0.18233	0.543149645872814	0.00364602297279497	0.299085	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S4	females	0.112395	0.794252568930466	0	0.428424	-0.0868879	0.866192532002132	0	0.512727	0.324932	0.438433662577724	0	0.415627	-0.058111	0.898739219331089	0	0.454082	0.322492	0.523102175681349	0	0.501076	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S4	males	-0.0958855	0.810459780630476	0	0.398394	-0.451618	0.235504602885172	0	0.37764	0.322442	0.393083939403589	0	0.375374	-0.0106187	0.975466681214005	0	0.344142	-0.481215	0.237089680768595	0	0.403765	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S5	allSexes	0.145434	0.635899014349918	0.00223478602528897	0.306479	-0.223173	0.458733201315185	0.00557161629569238	0.300328	0.0950689	0.732170828369882	0.00100074215889208	0.277202	0.307597	0.259355657731741	0.009134760185958	0.271548	-0.111296	0.693928074600419	0.00137904901583466	0.282201	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S5	females	0.347286	0.447522572868416	0	0.453222	0.0464883	0.926322234362104	0	0.499914	-0.108308	0.798383506054872	0	0.421503	0.272634	0.554954242726205	0	0.45836	-0.160775	0.729646403439047	0	0.462324	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S5	males	-0.0256062	0.953399203433209	0	0.436709	-0.493742	0.199249511927485	0	0.381231	0.102947	0.799605707426166	0	0.404094	0.0658999	0.860885856415713	0	0.374751	-0.219338	0.567399990998459	0	0.38184	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S6	allSexes	0.26001	0.419415960361204	0.00708360877448539	0.32102	-0.177739	0.568428571117664	0.00353697628505894	0.310846	0.0870213	0.756792961580433	0.000865437056010343	0.280412	0.401536	0.152779556559509	0.0151893269056432	0.27923	-0.0305653	0.918545483167504	0.00010341307462003	0.298313	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S6	females	0.236749	0.617927379590928	0	0.471359	0.0930013	0.857196460029312	0	0.513878	-0.00861007	0.983260555161825	0	0.408094	0.334034	0.496398752189691	0	0.487119	-0.297728	0.53219933398203	0	0.472953	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S6	males	0.243093	0.609454944556093	0	0.47386	-0.469741	0.254785086532016	0	0.409328	-0.0206943	0.96051534083789	0	0.416614	0.182259	0.642750414822462	0	0.391331	0.118516	0.773816247514702	0	0.410906	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S7	allSexes	0.147016	0.650449219466941	0.00223286661908892	0.323705	-0.154354	0.600260801017601	0.00264532875374805	0.293849	0.0629884	0.808581368099124	0.000459781032092254	0.25949	0.344347	0.240575113567156	0.0113231251632595	0.292112	0.331566	0.255833202711511	0.0122631638993056	0.290539	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S7	females	0.337697	0.512573602280823	0	0.511608	-0.192871	0.697936935086043	0	0.493783	-0.214578	0.573184923932655	0	0.378101	0.496803	0.323256504142798	0	0.497425	0.0933216	0.846913208928688	0	0.480607	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_males-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S7	males	0.132128	0.771235675276126	0	0.452784	-0.304479	0.420511396478025	0	0.375907	0.265735	0.487304688477384	0	0.380682	-0.0521182	0.897276687190431	0	0.402331	0.401469	0.311461367792694	0	0.393969	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_all-sexes	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S8	allSexes	0.157282	0.627468818414971	0.00255123249658352	0.323345	-0.152768	0.602713161934896	0.0026166676652483	0.2928	0.0685012	0.793962453025552	0.00054021910536139	0.261761	0.366984	0.20913784188444	0.0128251532127483	0.290783	0.36916	0.20945788673718	0.0150922966412138	0.292714	0.000714285714285714
phenoGroup5_diagMD-diagSU_sex-PRS-interact-exclu_females-only	SU_cannabis_dependence_onset	Age at onset of cannabis dependence	S8	females	0.330124	0.526941870663271	0	0.517731	-0.238509	0.637306214379185	0	0.502456	-0.222607	0.561649244955976	0	0.3807	0.577217	0.251313211785853	0	0.496693	0.169206	0.729780610267378	0	0.48682	0.000714285714285714
